o_node,d_node,origin,destination,travel_time,iteration
1200-0-4-30,1057-0-99-99,1200,1057,133.0,202
1277-0-4-30,1057-0-99-99,1277,1057,113.0,202
1539-0-4-30,1057-0-99-99,1539,1057,142.0,202
1601-0-4-30,1057-0-99-99,1601,1057,188.0,202
1122-0-4-30,1058-0-99-99,1122,1058,154.0,202
1270-0-4-30,1058-0-99-99,1270,1058,58.0,202
1450-0-4-30,1058-0-99-99,1450,1058,164.0,202
1411-0-4-30,1059-0-99-99,1411,1059,201.0,202
1090-0-4-30,1060-0-99-99,1090,1060,42.0,202
1484-0-4-30,1062-0-99-99,1484,1062,194.0,202
1544-0-4-30,1063-0-99-99,1544,1063,168.0,202
1621-0-4-30,1063-0-99-99,1621,1063,213.0,202
1110-0-4-30,1065-0-99-99,1110,1065,49.0,202
1122-0-4-30,1065-0-99-99,1122,1065,146.0,202
1202-0-4-30,1065-0-99-99,1202,1065,131.0,202
1424-0-4-30,1065-0-99-99,1424,1065,163.0,202
1572-0-4-30,1065-0-99-99,1572,1065,228.0,202
1122-0-4-30,1066-0-99-99,1122,1066,143.0,202
1263-0-4-30,1067-0-99-99,1263,1067,129.0,202
1120-0-4-30,1068-0-99-99,1120,1068,141.0,202
1330-0-4-30,1068-0-99-99,1330,1068,173.0,202
1602-0-4-30,1068-0-99-99,1602,1068,193.0,202
1606-0-4-30,1068-0-99-99,1606,1068,193.0,202
1483-0-4-30,1070-0-99-99,1483,1070,154.0,202
1510-0-4-30,1076-0-99-99,1510,1076,187.0,202
1600-0-4-30,1076-0-99-99,1600,1076,193.0,202
1039-0-4-30,1078-0-99-99,1039,1078,52.0,202
1524-0-4-30,1078-0-99-99,1524,1078,189.0,202
1562-0-4-30,1078-0-99-99,1562,1078,215.0,202
1365-0-4-30,1080-0-99-99,1365,1080,203.0,202
1143-0-4-30,1085-0-99-99,1143,1085,148.0,202
1513-0-4-30,1090-0-99-99,1513,1090,200.0,202
1132-0-4-30,1104-0-99-99,1132,1104,136.0,202
1389-0-4-30,1113-0-99-99,1389,1113,173.0,202
1286-0-4-30,1114-0-99-99,1286,1114,120.0,202
1022-0-4-30,1116-0-99-99,1022,1116,121.0,202
1400-0-4-30,1118-0-99-99,1400,1118,144.0,202
1116-0-4-30,1124-0-99-99,1116,1124,34.0,202
1412-0-4-30,1139-0-99-99,1412,1139,126.0,202
1524-0-4-30,1141-0-99-99,1524,1141,231.0,202
1046-0-4-30,1142-0-99-99,1046,1142,132.0,202
1130-0-4-30,1145-0-99-99,1130,1145,35.0,202
1153-0-4-30,1146-0-99-99,1153,1146,128.0,202
1382-0-4-30,1150-0-99-99,1382,1150,159.0,202
1133-0-4-30,1156-0-99-99,1133,1156,114.0,202
1572-0-4-30,1157-0-99-99,1572,1157,246.0,202
1544-0-4-30,1160-0-99-99,1544,1160,220.0,202
1176-0-4-30,1168-0-99-99,1176,1168,47.0,202
1212-0-4-30,1170-0-99-99,1212,1170,141.0,202
1588-0-4-30,1180-0-99-99,1588,1180,192.0,202
1595-0-4-30,1187-0-99-99,1595,1187,203.0,202
1186-0-4-30,1202-0-99-99,1186,1202,30.0,202
1223-0-4-30,1203-0-99-99,1223,1203,131.0,202
1139-0-4-30,1211-0-99-99,1139,1211,164.0,202
1166-0-4-30,1218-0-99-99,1166,1218,163.0,202
1523-0-4-30,1218-0-99-99,1523,1218,147.0,202
1554-0-4-30,1218-0-99-99,1554,1218,180.0,202
1620-0-4-30,1220-0-99-99,1620,1220,178.0,202
1197-0-4-30,1227-0-99-99,1197,1227,48.0,202
1233-0-4-30,1227-0-99-99,1233,1227,133.0,202
1560-0-4-30,1243-0-99-99,1560,1243,155.0,202
1575-0-4-30,1243-0-99-99,1575,1243,180.0,202
1224-0-4-30,1247-0-99-99,1224,1247,141.0,202
1251-0-4-30,1247-0-99-99,1251,1247,54.0,202
1524-0-4-30,1253-0-99-99,1524,1253,146.0,202
1383-0-4-30,1260-0-99-99,1383,1260,206.0,202
1110-0-4-30,1272-0-99-99,1110,1272,126.0,202
1250-0-4-30,1275-0-99-99,1250,1275,43.0,202
1144-0-4-30,1277-0-99-99,1144,1277,177.0,202
1347-0-4-30,1285-0-99-99,1347,1285,152.0,202
1431-0-4-30,1285-0-99-99,1431,1285,222.0,202
1544-0-4-30,1298-0-99-99,1544,1298,269.0,202
1131-0-4-30,1299-0-99-99,1131,1299,171.0,202
1271-0-4-30,1307-0-99-99,1271,1307,209.0,202
1290-0-4-30,1307-0-99-99,1290,1307,114.0,202
1353-0-4-30,1307-0-99-99,1353,1307,139.0,202
1458-0-4-30,1313-0-99-99,1458,1313,197.0,202
1124-0-4-30,1317-0-99-99,1124,1317,34.0,202
1326-0-4-30,1317-0-99-99,1326,1317,133.0,202
1133-0-4-30,1331-0-99-99,1133,1331,146.0,202
1177-0-4-30,1355-0-99-99,1177,1355,179.0,202
1110-0-4-30,1356-0-99-99,1110,1356,188.0,202
1039-0-4-30,1357-0-99-99,1039,1357,186.0,202
1385-0-4-30,1358-0-99-99,1385,1358,164.0,202
1021-0-4-30,1361-0-99-99,1021,1361,219.0,202
1062-0-4-30,1371-0-99-99,1062,1371,215.0,202
1173-0-4-30,1378-0-99-99,1173,1378,202.0,202
1232-0-4-30,1378-0-99-99,1232,1378,202.0,202
1342-0-4-30,1378-0-99-99,1342,1378,138.0,202
1351-0-4-30,1379-0-99-99,1351,1379,145.0,202
1021-0-4-30,1386-0-99-99,1021,1386,226.0,202
1249-0-4-30,1388-0-99-99,1249,1388,250.0,202
1396-0-4-30,1388-0-99-99,1396,1388,158.0,202
1538-0-4-30,1388-0-99-99,1538,1388,250.0,202
1445-0-4-30,1391-0-99-99,1445,1391,125.0,202
1265-0-4-30,1393-0-99-99,1265,1393,194.0,202
1531-0-4-30,1393-0-99-99,1531,1393,194.0,202
1173-0-4-30,1394-0-99-99,1173,1394,145.0,202
1401-0-4-30,1395-0-99-99,1401,1395,48.0,202
1140-0-4-30,1402-0-99-99,1140,1402,158.0,202
1173-0-4-30,1402-0-99-99,1173,1402,178.0,202
1400-0-4-30,1402-0-99-99,1400,1402,55.0,202
1415-0-4-30,1402-0-99-99,1415,1402,138.0,202
1423-0-4-30,1411-0-99-99,1423,1411,127.0,202
1407-0-4-30,1415-0-99-99,1407,1415,48.0,202
1606-0-4-30,1415-0-99-99,1606,1415,203.0,202
1381-0-4-30,1421-0-99-99,1381,1421,144.0,202
1041-0-4-30,1423-0-99-99,1041,1423,148.0,202
1062-0-4-30,1442-0-99-99,1062,1442,168.0,202
1482-0-4-30,1472-0-99-99,1482,1472,120.0,202
1538-0-4-30,1476-0-99-99,1538,1476,153.0,202
1583-0-4-30,1481-0-99-99,1583,1481,138.0,202
1524-0-4-30,1486-0-99-99,1524,1486,123.0,202
1531-0-4-30,1490-0-99-99,1531,1490,123.0,202
1366-0-4-30,1492-0-99-99,1366,1492,201.0,202
1579-0-4-30,1492-0-99-99,1579,1492,38.0,202
1513-0-4-30,1503-0-99-99,1513,1503,127.0,202
1021-0-4-30,1519-0-99-99,1021,1519,153.0,202
1495-0-4-30,1529-0-99-99,1495,1529,149.0,202
1428-0-4-30,1530-0-99-99,1428,1530,188.0,202
1443-0-4-30,1530-0-99-99,1443,1530,171.0,202
1577-0-4-30,1536-0-99-99,1577,1536,162.0,202
1569-0-4-30,1543-0-99-99,1569,1543,169.0,202
1182-0-4-30,1544-0-99-99,1182,1544,180.0,202
1021-0-4-30,1545-0-99-99,1021,1545,144.0,202
1515-0-4-30,1561-0-99-99,1515,1561,54.0,202
1245-0-4-30,1582-0-99-99,1245,1582,138.0,202
1154-0-4-30,1599-0-99-99,1154,1599,190.0,202
1562-0-4-30,1607-0-99-99,1562,1607,119.0,202
1436-0-4-30,1081-0-99-99,1436,1081,204.0,202
1506-0-4-30,1002-0-99-99,1506,1002,157.0,203
1126-0-4-30,1006-0-99-99,1126,1006,161.0,203
1243-0-4-30,1021-0-99-99,1243,1021,146.0,203
1382-0-4-30,1021-0-99-99,1382,1021,200.0,203
1571-0-4-30,1021-0-99-99,1571,1021,206.0,203
1232-0-4-30,1022-0-99-99,1232,1022,168.0,203
1175-0-4-30,1023-0-99-99,1175,1023,151.0,203
1018-0-4-30,1034-0-99-99,1018,1034,33.0,203
1518-0-4-30,1034-0-99-99,1518,1034,183.0,203
1590-0-4-30,1034-0-99-99,1590,1034,181.0,203
1250-0-4-30,1035-0-99-99,1250,1035,136.0,203
1214-0-4-30,1036-0-99-99,1214,1036,150.0,203
1219-0-4-30,1036-0-99-99,1219,1036,137.0,203
1574-0-4-30,1036-0-99-99,1574,1036,214.0,203
1591-0-4-30,1036-0-99-99,1591,1036,180.0,203
1131-0-4-30,1037-0-99-99,1131,1037,180.0,203
1238-0-4-30,1037-0-99-99,1238,1037,151.0,203
1285-0-4-30,1037-0-99-99,1285,1037,152.0,203
1406-0-4-30,1037-0-99-99,1406,1037,196.0,203
1131-0-4-30,1038-0-99-99,1131,1038,173.0,203
1389-0-4-30,1038-0-99-99,1389,1038,192.0,203
1422-0-4-30,1038-0-99-99,1422,1038,159.0,203
1559-0-4-30,1038-0-99-99,1559,1038,188.0,203
1076-0-4-30,1042-0-99-99,1076,1042,45.0,203
1245-0-4-30,1042-0-99-99,1245,1042,164.0,203
1090-0-4-30,1043-0-99-99,1090,1043,122.0,203
1427-0-4-30,1043-0-99-99,1427,1043,184.0,203
1250-0-4-30,1045-0-99-99,1250,1045,153.0,203
1214-0-4-30,1046-0-99-99,1214,1046,132.0,203
1411-0-4-30,1046-0-99-99,1411,1046,183.0,203
1313-0-4-30,1047-0-99-99,1313,1047,154.0,203
1520-0-4-30,1047-0-99-99,1520,1047,191.0,203
1574-0-4-30,1049-0-99-99,1574,1049,225.0,203
1252-0-4-30,1050-0-99-99,1252,1050,142.0,203
1522-0-4-30,1050-0-99-99,1522,1050,180.0,203
1280-0-4-30,1051-0-99-99,1280,1051,118.0,203
1328-0-4-30,1051-0-99-99,1328,1051,170.0,203
1266-0-4-30,1052-0-99-99,1266,1052,110.0,203
1447-0-4-30,1052-0-99-99,1447,1052,158.0,203
1464-0-4-30,1052-0-99-99,1464,1052,177.0,203
1495-0-4-30,1052-0-99-99,1495,1052,183.0,203
1538-0-4-30,1052-0-99-99,1538,1052,144.0,203
1591-0-4-30,1055-0-99-99,1591,1055,186.0,203
1425-0-4-30,1056-0-99-99,1425,1056,159.0,203
1444-0-4-30,1056-0-99-99,1444,1056,159.0,203
1619-0-4-30,1056-0-99-99,1619,1056,208.0,203
1200-0-4-30,1057-0-99-99,1200,1057,133.0,203
1277-0-4-30,1057-0-99-99,1277,1057,113.0,203
1539-0-4-30,1057-0-99-99,1539,1057,142.0,203
1601-0-4-30,1057-0-99-99,1601,1057,188.0,203
1122-0-4-30,1058-0-99-99,1122,1058,154.0,203
1270-0-4-30,1058-0-99-99,1270,1058,58.0,203
1450-0-4-30,1058-0-99-99,1450,1058,164.0,203
1411-0-4-30,1059-0-99-99,1411,1059,201.0,203
1090-0-4-30,1060-0-99-99,1090,1060,42.0,203
1484-0-4-30,1062-0-99-99,1484,1062,194.0,203
1544-0-4-30,1063-0-99-99,1544,1063,168.0,203
1621-0-4-30,1063-0-99-99,1621,1063,213.0,203
1110-0-4-30,1065-0-99-99,1110,1065,49.0,203
1122-0-4-30,1065-0-99-99,1122,1065,146.0,203
1202-0-4-30,1065-0-99-99,1202,1065,131.0,203
1424-0-4-30,1065-0-99-99,1424,1065,163.0,203
1572-0-4-30,1065-0-99-99,1572,1065,228.0,203
1122-0-4-30,1066-0-99-99,1122,1066,143.0,203
1263-0-4-30,1067-0-99-99,1263,1067,129.0,203
1120-0-4-30,1068-0-99-99,1120,1068,141.0,203
1330-0-4-30,1068-0-99-99,1330,1068,173.0,203
1602-0-4-30,1068-0-99-99,1602,1068,193.0,203
1606-0-4-30,1068-0-99-99,1606,1068,193.0,203
1483-0-4-30,1070-0-99-99,1483,1070,154.0,203
1510-0-4-30,1076-0-99-99,1510,1076,187.0,203
1600-0-4-30,1076-0-99-99,1600,1076,193.0,203
1039-0-4-30,1078-0-99-99,1039,1078,52.0,203
1524-0-4-30,1078-0-99-99,1524,1078,189.0,203
1562-0-4-30,1078-0-99-99,1562,1078,215.0,203
1365-0-4-30,1080-0-99-99,1365,1080,203.0,203
1143-0-4-30,1085-0-99-99,1143,1085,148.0,203
1513-0-4-30,1090-0-99-99,1513,1090,200.0,203
1132-0-4-30,1104-0-99-99,1132,1104,136.0,203
1389-0-4-30,1113-0-99-99,1389,1113,173.0,203
1286-0-4-30,1114-0-99-99,1286,1114,120.0,203
1022-0-4-30,1116-0-99-99,1022,1116,121.0,203
1400-0-4-30,1118-0-99-99,1400,1118,144.0,203
1116-0-4-30,1124-0-99-99,1116,1124,34.0,203
1412-0-4-30,1139-0-99-99,1412,1139,126.0,203
1524-0-4-30,1141-0-99-99,1524,1141,231.0,203
1046-0-4-30,1142-0-99-99,1046,1142,132.0,203
1130-0-4-30,1145-0-99-99,1130,1145,35.0,203
1153-0-4-30,1146-0-99-99,1153,1146,128.0,203
1382-0-4-30,1150-0-99-99,1382,1150,159.0,203
1133-0-4-30,1156-0-99-99,1133,1156,116.0,203
1572-0-4-30,1157-0-99-99,1572,1157,248.0,203
1544-0-4-30,1160-0-99-99,1544,1160,220.0,203
1176-0-4-30,1168-0-99-99,1176,1168,47.0,203
1212-0-4-30,1170-0-99-99,1212,1170,141.0,203
1588-0-4-30,1180-0-99-99,1588,1180,192.0,203
1595-0-4-30,1187-0-99-99,1595,1187,203.0,203
1186-0-4-30,1202-0-99-99,1186,1202,30.0,203
1223-0-4-30,1203-0-99-99,1223,1203,131.0,203
1139-0-4-30,1211-0-99-99,1139,1211,170.0,203
1166-0-4-30,1218-0-99-99,1166,1218,163.0,203
1523-0-4-30,1218-0-99-99,1523,1218,147.0,203
1554-0-4-30,1218-0-99-99,1554,1218,180.0,203
1620-0-4-30,1220-0-99-99,1620,1220,178.0,203
1197-0-4-30,1227-0-99-99,1197,1227,48.0,203
1233-0-4-30,1227-0-99-99,1233,1227,133.0,203
1560-0-4-30,1243-0-99-99,1560,1243,155.0,203
1575-0-4-30,1243-0-99-99,1575,1243,180.0,203
1224-0-4-30,1247-0-99-99,1224,1247,141.0,203
1251-0-4-30,1247-0-99-99,1251,1247,54.0,203
1524-0-4-30,1253-0-99-99,1524,1253,146.0,203
1383-0-4-30,1260-0-99-99,1383,1260,206.0,203
1110-0-4-30,1272-0-99-99,1110,1272,126.0,203
1250-0-4-30,1275-0-99-99,1250,1275,43.0,203
1144-0-4-30,1277-0-99-99,1144,1277,177.0,203
1347-0-4-30,1285-0-99-99,1347,1285,152.0,203
1431-0-4-30,1285-0-99-99,1431,1285,222.0,203
1544-0-4-30,1298-0-99-99,1544,1298,269.0,203
1131-0-4-30,1299-0-99-99,1131,1299,171.0,203
1271-0-4-30,1307-0-99-99,1271,1307,213.0,203
1290-0-4-30,1307-0-99-99,1290,1307,126.0,203
1353-0-4-30,1307-0-99-99,1353,1307,139.0,203
1458-0-4-30,1313-0-99-99,1458,1313,197.0,203
1124-0-4-30,1317-0-99-99,1124,1317,34.0,203
1326-0-4-30,1317-0-99-99,1326,1317,133.0,203
1133-0-4-30,1331-0-99-99,1133,1331,146.0,203
1177-0-4-30,1355-0-99-99,1177,1355,179.0,203
1110-0-4-30,1356-0-99-99,1110,1356,188.0,203
1039-0-4-30,1357-0-99-99,1039,1357,186.0,203
1385-0-4-30,1358-0-99-99,1385,1358,164.0,203
1021-0-4-30,1361-0-99-99,1021,1361,219.0,203
1062-0-4-30,1371-0-99-99,1062,1371,215.0,203
1173-0-4-30,1378-0-99-99,1173,1378,202.0,203
1232-0-4-30,1378-0-99-99,1232,1378,202.0,203
1342-0-4-30,1378-0-99-99,1342,1378,138.0,203
1351-0-4-30,1379-0-99-99,1351,1379,145.0,203
1021-0-4-30,1386-0-99-99,1021,1386,226.0,203
1249-0-4-30,1388-0-99-99,1249,1388,250.0,203
1396-0-4-30,1388-0-99-99,1396,1388,158.0,203
1538-0-4-30,1388-0-99-99,1538,1388,250.0,203
1445-0-4-30,1391-0-99-99,1445,1391,125.0,203
1265-0-4-30,1393-0-99-99,1265,1393,194.0,203
1531-0-4-30,1393-0-99-99,1531,1393,194.0,203
1173-0-4-30,1394-0-99-99,1173,1394,145.0,203
1401-0-4-30,1395-0-99-99,1401,1395,48.0,203
1140-0-4-30,1402-0-99-99,1140,1402,158.0,203
1173-0-4-30,1402-0-99-99,1173,1402,178.0,203
1400-0-4-30,1402-0-99-99,1400,1402,55.0,203
1415-0-4-30,1402-0-99-99,1415,1402,138.0,203
1423-0-4-30,1411-0-99-99,1423,1411,127.0,203
1407-0-4-30,1415-0-99-99,1407,1415,48.0,203
1606-0-4-30,1415-0-99-99,1606,1415,203.0,203
1381-0-4-30,1421-0-99-99,1381,1421,144.0,203
1041-0-4-30,1423-0-99-99,1041,1423,148.0,203
1062-0-4-30,1442-0-99-99,1062,1442,168.0,203
1482-0-4-30,1472-0-99-99,1482,1472,120.0,203
1538-0-4-30,1476-0-99-99,1538,1476,153.0,203
1583-0-4-30,1481-0-99-99,1583,1481,138.0,203
1524-0-4-30,1486-0-99-99,1524,1486,123.0,203
1531-0-4-30,1490-0-99-99,1531,1490,123.0,203
1366-0-4-30,1492-0-99-99,1366,1492,201.0,203
1579-0-4-30,1492-0-99-99,1579,1492,38.0,203
1513-0-4-30,1503-0-99-99,1513,1503,127.0,203
1021-0-4-30,1519-0-99-99,1021,1519,164.0,203
1495-0-4-30,1529-0-99-99,1495,1529,149.0,203
1428-0-4-30,1530-0-99-99,1428,1530,188.0,203
1443-0-4-30,1530-0-99-99,1443,1530,171.0,203
1577-0-4-30,1536-0-99-99,1577,1536,162.0,203
1569-0-4-30,1543-0-99-99,1569,1543,169.0,203
1182-0-4-30,1544-0-99-99,1182,1544,180.0,203
1021-0-4-30,1545-0-99-99,1021,1545,155.0,203
1515-0-4-30,1561-0-99-99,1515,1561,54.0,203
1245-0-4-30,1582-0-99-99,1245,1582,138.0,203
1154-0-4-30,1599-0-99-99,1154,1599,190.0,203
1562-0-4-30,1607-0-99-99,1562,1607,119.0,203
1436-0-4-30,1081-0-99-99,1436,1081,204.0,203
1506-0-4-30,1002-0-99-99,1506,1002,157.0,204
1126-0-4-30,1006-0-99-99,1126,1006,161.0,204
1243-0-4-30,1021-0-99-99,1243,1021,146.0,204
1382-0-4-30,1021-0-99-99,1382,1021,200.0,204
1571-0-4-30,1021-0-99-99,1571,1021,206.0,204
1232-0-4-30,1022-0-99-99,1232,1022,168.0,204
1175-0-4-30,1023-0-99-99,1175,1023,151.0,204
1018-0-4-30,1034-0-99-99,1018,1034,33.0,204
1518-0-4-30,1034-0-99-99,1518,1034,183.0,204
1590-0-4-30,1034-0-99-99,1590,1034,181.0,204
1250-0-4-30,1035-0-99-99,1250,1035,136.0,204
1214-0-4-30,1036-0-99-99,1214,1036,150.0,204
1219-0-4-30,1036-0-99-99,1219,1036,137.0,204
1574-0-4-30,1036-0-99-99,1574,1036,214.0,204
1591-0-4-30,1036-0-99-99,1591,1036,180.0,204
1131-0-4-30,1037-0-99-99,1131,1037,180.0,204
1238-0-4-30,1037-0-99-99,1238,1037,151.0,204
1285-0-4-30,1037-0-99-99,1285,1037,152.0,204
1406-0-4-30,1037-0-99-99,1406,1037,196.0,204
1131-0-4-30,1038-0-99-99,1131,1038,173.0,204
1389-0-4-30,1038-0-99-99,1389,1038,192.0,204
1422-0-4-30,1038-0-99-99,1422,1038,159.0,204
1559-0-4-30,1038-0-99-99,1559,1038,188.0,204
1076-0-4-30,1042-0-99-99,1076,1042,45.0,204
1245-0-4-30,1042-0-99-99,1245,1042,164.0,204
1090-0-4-30,1043-0-99-99,1090,1043,122.0,204
1427-0-4-30,1043-0-99-99,1427,1043,184.0,204
1250-0-4-30,1045-0-99-99,1250,1045,153.0,204
1214-0-4-30,1046-0-99-99,1214,1046,132.0,204
1411-0-4-30,1046-0-99-99,1411,1046,183.0,204
1313-0-4-30,1047-0-99-99,1313,1047,154.0,204
1520-0-4-30,1047-0-99-99,1520,1047,191.0,204
1574-0-4-30,1049-0-99-99,1574,1049,225.0,204
1252-0-4-30,1050-0-99-99,1252,1050,142.0,204
1522-0-4-30,1050-0-99-99,1522,1050,180.0,204
1280-0-4-30,1051-0-99-99,1280,1051,118.0,204
1328-0-4-30,1051-0-99-99,1328,1051,170.0,204
1266-0-4-30,1052-0-99-99,1266,1052,110.0,204
1447-0-4-30,1052-0-99-99,1447,1052,158.0,204
1464-0-4-30,1052-0-99-99,1464,1052,177.0,204
1495-0-4-30,1052-0-99-99,1495,1052,183.0,204
1538-0-4-30,1052-0-99-99,1538,1052,144.0,204
1591-0-4-30,1055-0-99-99,1591,1055,186.0,204
1425-0-4-30,1056-0-99-99,1425,1056,159.0,204
1444-0-4-30,1056-0-99-99,1444,1056,159.0,204
1619-0-4-30,1056-0-99-99,1619,1056,208.0,204
1200-0-4-30,1057-0-99-99,1200,1057,133.0,204
1277-0-4-30,1057-0-99-99,1277,1057,113.0,204
1539-0-4-30,1057-0-99-99,1539,1057,142.0,204
1601-0-4-30,1057-0-99-99,1601,1057,188.0,204
1122-0-4-30,1058-0-99-99,1122,1058,154.0,204
1270-0-4-30,1058-0-99-99,1270,1058,58.0,204
1450-0-4-30,1058-0-99-99,1450,1058,164.0,204
1411-0-4-30,1059-0-99-99,1411,1059,201.0,204
1090-0-4-30,1060-0-99-99,1090,1060,42.0,204
1484-0-4-30,1062-0-99-99,1484,1062,194.0,204
1544-0-4-30,1063-0-99-99,1544,1063,168.0,204
1621-0-4-30,1063-0-99-99,1621,1063,213.0,204
1110-0-4-30,1065-0-99-99,1110,1065,49.0,204
1122-0-4-30,1065-0-99-99,1122,1065,146.0,204
1202-0-4-30,1065-0-99-99,1202,1065,131.0,204
1424-0-4-30,1065-0-99-99,1424,1065,163.0,204
1572-0-4-30,1065-0-99-99,1572,1065,228.0,204
1122-0-4-30,1066-0-99-99,1122,1066,143.0,204
1263-0-4-30,1067-0-99-99,1263,1067,129.0,204
1120-0-4-30,1068-0-99-99,1120,1068,141.0,204
1330-0-4-30,1068-0-99-99,1330,1068,173.0,204
1602-0-4-30,1068-0-99-99,1602,1068,193.0,204
1606-0-4-30,1068-0-99-99,1606,1068,193.0,204
1483-0-4-30,1070-0-99-99,1483,1070,154.0,204
1510-0-4-30,1076-0-99-99,1510,1076,187.0,204
1600-0-4-30,1076-0-99-99,1600,1076,193.0,204
1039-0-4-30,1078-0-99-99,1039,1078,52.0,204
1524-0-4-30,1078-0-99-99,1524,1078,189.0,204
1562-0-4-30,1078-0-99-99,1562,1078,215.0,204
1365-0-4-30,1080-0-99-99,1365,1080,203.0,204
1143-0-4-30,1085-0-99-99,1143,1085,148.0,204
1513-0-4-30,1090-0-99-99,1513,1090,200.0,204
1132-0-4-30,1104-0-99-99,1132,1104,136.0,204
1389-0-4-30,1113-0-99-99,1389,1113,173.0,204
1286-0-4-30,1114-0-99-99,1286,1114,120.0,204
1022-0-4-30,1116-0-99-99,1022,1116,123.0,204
1400-0-4-30,1118-0-99-99,1400,1118,144.0,204
1116-0-4-30,1124-0-99-99,1116,1124,34.0,204
1412-0-4-30,1139-0-99-99,1412,1139,126.0,204
1524-0-4-30,1141-0-99-99,1524,1141,231.0,204
1046-0-4-30,1142-0-99-99,1046,1142,132.0,204
1130-0-4-30,1145-0-99-99,1130,1145,35.0,204
1153-0-4-30,1146-0-99-99,1153,1146,128.0,204
1382-0-4-30,1150-0-99-99,1382,1150,159.0,204
1133-0-4-30,1156-0-99-99,1133,1156,116.0,204
1572-0-4-30,1157-0-99-99,1572,1157,248.0,204
1544-0-4-30,1160-0-99-99,1544,1160,220.0,204
1176-0-4-30,1168-0-99-99,1176,1168,47.0,204
1212-0-4-30,1170-0-99-99,1212,1170,141.0,204
1588-0-4-30,1180-0-99-99,1588,1180,192.0,204
1595-0-4-30,1187-0-99-99,1595,1187,204.0,204
1186-0-4-30,1202-0-99-99,1186,1202,30.0,204
1223-0-4-30,1203-0-99-99,1223,1203,131.0,204
1139-0-4-30,1211-0-99-99,1139,1211,170.0,204
1166-0-4-30,1218-0-99-99,1166,1218,163.0,204
1523-0-4-30,1218-0-99-99,1523,1218,147.0,204
1554-0-4-30,1218-0-99-99,1554,1218,180.0,204
1620-0-4-30,1220-0-99-99,1620,1220,178.0,204
1197-0-4-30,1227-0-99-99,1197,1227,48.0,204
1233-0-4-30,1227-0-99-99,1233,1227,133.0,204
1560-0-4-30,1243-0-99-99,1560,1243,155.0,204
1575-0-4-30,1243-0-99-99,1575,1243,180.0,204
1224-0-4-30,1247-0-99-99,1224,1247,141.0,204
1251-0-4-30,1247-0-99-99,1251,1247,54.0,204
1524-0-4-30,1253-0-99-99,1524,1253,146.0,204
1383-0-4-30,1260-0-99-99,1383,1260,206.0,204
1110-0-4-30,1272-0-99-99,1110,1272,126.0,204
1250-0-4-30,1275-0-99-99,1250,1275,43.0,204
1144-0-4-30,1277-0-99-99,1144,1277,177.0,204
1347-0-4-30,1285-0-99-99,1347,1285,152.0,204
1431-0-4-30,1285-0-99-99,1431,1285,222.0,204
1544-0-4-30,1298-0-99-99,1544,1298,269.0,204
1131-0-4-30,1299-0-99-99,1131,1299,171.0,204
1271-0-4-30,1307-0-99-99,1271,1307,213.0,204
1290-0-4-30,1307-0-99-99,1290,1307,126.0,204
1353-0-4-30,1307-0-99-99,1353,1307,139.0,204
1458-0-4-30,1313-0-99-99,1458,1313,197.0,204
1124-0-4-30,1317-0-99-99,1124,1317,34.0,204
1326-0-4-30,1317-0-99-99,1326,1317,133.0,204
1133-0-4-30,1331-0-99-99,1133,1331,146.0,204
1177-0-4-30,1355-0-99-99,1177,1355,179.0,204
1110-0-4-30,1356-0-99-99,1110,1356,188.0,204
1039-0-4-30,1357-0-99-99,1039,1357,186.0,204
1385-0-4-30,1358-0-99-99,1385,1358,164.0,204
1021-0-4-30,1361-0-99-99,1021,1361,219.0,204
1062-0-4-30,1371-0-99-99,1062,1371,215.0,204
1173-0-4-30,1378-0-99-99,1173,1378,202.0,204
1232-0-4-30,1378-0-99-99,1232,1378,202.0,204
1342-0-4-30,1378-0-99-99,1342,1378,138.0,204
1351-0-4-30,1379-0-99-99,1351,1379,145.0,204
1021-0-4-30,1386-0-99-99,1021,1386,226.0,204
1249-0-4-30,1388-0-99-99,1249,1388,250.0,204
1396-0-4-30,1388-0-99-99,1396,1388,158.0,204
1538-0-4-30,1388-0-99-99,1538,1388,250.0,204
1445-0-4-30,1391-0-99-99,1445,1391,125.0,204
1265-0-4-30,1393-0-99-99,1265,1393,198.0,204
1531-0-4-30,1393-0-99-99,1531,1393,194.0,204
1173-0-4-30,1394-0-99-99,1173,1394,145.0,204
1401-0-4-30,1395-0-99-99,1401,1395,48.0,204
1140-0-4-30,1402-0-99-99,1140,1402,158.0,204
1173-0-4-30,1402-0-99-99,1173,1402,178.0,204
1400-0-4-30,1402-0-99-99,1400,1402,55.0,204
1415-0-4-30,1402-0-99-99,1415,1402,138.0,204
1423-0-4-30,1411-0-99-99,1423,1411,127.0,204
1407-0-4-30,1415-0-99-99,1407,1415,48.0,204
1606-0-4-30,1415-0-99-99,1606,1415,203.0,204
1381-0-4-30,1421-0-99-99,1381,1421,144.0,204
1041-0-4-30,1423-0-99-99,1041,1423,148.0,204
1062-0-4-30,1442-0-99-99,1062,1442,168.0,204
1482-0-4-30,1472-0-99-99,1482,1472,120.0,204
1538-0-4-30,1476-0-99-99,1538,1476,153.0,204
1583-0-4-30,1481-0-99-99,1583,1481,138.0,204
1524-0-4-30,1486-0-99-99,1524,1486,123.0,204
